Time,Gaze
00:00:23.8037244,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8147213,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8254690,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8367718,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8477240,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8586256,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8700956,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8810502,Wall (3) (UnityEngine.MeshCollider)
00:00:23.8920876,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9033878,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9144070,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9253547,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9372331,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9476078,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9586561,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9700315,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9810218,Wall (3) (UnityEngine.MeshCollider)
00:00:23.9920419,Wall (3) (UnityEngine.MeshCollider)
00:00:24.0031170,Paint_02 (UnityEngine.BoxCollider)
00:00:24.0142879,Paint_02 (UnityEngine.BoxCollider)
00:00:24.0254830,Paint_02 (UnityEngine.BoxCollider)
00:00:24.0370426,Brian (UnityEngine.CapsuleCollider)
00:00:24.0474934,Brian (UnityEngine.CapsuleCollider)
00:00:24.0588920,Brian (UnityEngine.CapsuleCollider)
00:00:24.0696220,Brian (UnityEngine.CapsuleCollider)
00:00:24.0810412,Brian (UnityEngine.CapsuleCollider)
00:00:24.0919391,Brian (UnityEngine.CapsuleCollider)
00:00:24.1029753,Brian (UnityEngine.CapsuleCollider)
00:00:24.1143931,Brian (UnityEngine.CapsuleCollider)
00:00:24.1254725,Brian (UnityEngine.CapsuleCollider)
00:00:24.1364604,Brian (UnityEngine.CapsuleCollider)
00:00:24.1479579,Brian (UnityEngine.CapsuleCollider)
00:00:24.1586448,Brian (UnityEngine.CapsuleCollider)
00:00:24.1697105,Brian (UnityEngine.CapsuleCollider)
00:00:24.1815011,Brian (UnityEngine.CapsuleCollider)
00:00:24.1922190,Brian (UnityEngine.CapsuleCollider)
00:00:24.2032293,Brian (UnityEngine.CapsuleCollider)
00:00:24.2145129,Brian (UnityEngine.CapsuleCollider)
00:00:24.2255283,Brian (UnityEngine.CapsuleCollider)
00:00:24.2366620,Brian (UnityEngine.CapsuleCollider)
00:00:24.2478412,Brian (UnityEngine.CapsuleCollider)
00:00:24.2587594,Brian (UnityEngine.CapsuleCollider)
00:00:24.2701113,Brian (UnityEngine.CapsuleCollider)
00:00:24.2814072,Brian (UnityEngine.CapsuleCollider)
00:00:24.2923156,Brian (UnityEngine.CapsuleCollider)
00:00:24.3037866,Brian (UnityEngine.CapsuleCollider)
00:00:24.3147187,Brian (UnityEngine.CapsuleCollider)
00:00:24.3256836,Brian (UnityEngine.CapsuleCollider)
00:00:24.3370140,Brian (UnityEngine.CapsuleCollider)
00:00:24.3480389,Brian (UnityEngine.CapsuleCollider)
00:00:24.3599983,Brian (UnityEngine.CapsuleCollider)
00:00:24.3704180,Brian (UnityEngine.CapsuleCollider)
00:00:24.3814542,Brian (UnityEngine.CapsuleCollider)
00:00:24.3921438,Brian (UnityEngine.CapsuleCollider)
00:00:24.4033870,Brian (UnityEngine.CapsuleCollider)
00:00:24.4143436,Brian (UnityEngine.CapsuleCollider)
00:00:24.4254622,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4368254,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4478311,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4587614,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4703249,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4812304,Wall (1) (UnityEngine.MeshCollider)
00:00:24.4930436,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5038413,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5148198,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5257830,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5372475,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5480507,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5590340,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5702521,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5815329,Wall (1) (UnityEngine.MeshCollider)
00:00:24.5925103,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6032756,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6147679,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6259594,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6370430,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6479906,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6586077,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6699703,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6810592,Wall (1) (UnityEngine.MeshCollider)
00:00:24.6920860,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7030884,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7145482,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7254862,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7366700,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7481657,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7589016,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7701584,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7816095,Wall (1) (UnityEngine.MeshCollider)
00:00:24.7923122,Wall (1) (UnityEngine.MeshCollider)
00:00:24.8033721,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8148156,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8258160,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8367692,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8481981,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8599513,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8702821,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8814066,Paint_10 (UnityEngine.BoxCollider)
00:00:24.8929626,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9035987,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9145724,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9256954,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9370732,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9519526,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9587801,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9700967,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9812862,Paint_10 (UnityEngine.BoxCollider)
00:00:24.9924197,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0038294,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0146604,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0257893,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0372908,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0482662,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0594626,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0706530,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0816853,Paint_10 (UnityEngine.BoxCollider)
00:00:25.0927124,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1039595,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1148758,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1259285,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1373637,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1485678,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1593735,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1703798,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1818720,Paint_10 (UnityEngine.BoxCollider)
00:00:25.1931689,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2036472,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2148310,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2259547,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2367266,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2478709,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2589436,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2699775,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2814873,Paint_10 (UnityEngine.BoxCollider)
00:00:25.2921215,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3032700,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3145896,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3256339,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3366103,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3481290,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3592843,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3701291,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3815552,Paint_10 (UnityEngine.BoxCollider)
00:00:25.3923787,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4033369,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4145868,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4257636,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4374021,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4483085,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4591316,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4707546,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4818947,Paint_10 (UnityEngine.BoxCollider)
00:00:25.4928174,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5042093,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5156350,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5263471,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5376027,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5485219,Paint_10 (UnityEngine.BoxCollider)
00:00:25.5591752,Wall (1) (UnityEngine.MeshCollider)
00:00:25.5704108,Wall (1) (UnityEngine.MeshCollider)
00:00:25.5813544,Wall (1) (UnityEngine.MeshCollider)
00:00:25.5926595,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6033973,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6144127,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6254763,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6369366,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6477560,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6589233,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6701190,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6813499,Wall (1) (UnityEngine.MeshCollider)
00:00:25.6923704,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7036260,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7148107,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7260119,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7373289,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7482922,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7592739,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7703164,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7817472,Wall (1) (UnityEngine.MeshCollider)
00:00:25.7925985,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8037861,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8148882,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8257563,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8367521,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8480302,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8589722,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8701450,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8814395,Wall (1) (UnityEngine.MeshCollider)
00:00:25.8923588,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9034405,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9150182,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9257832,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9363775,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9481822,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9588434,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9696394,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9810851,Wall (1) (UnityEngine.MeshCollider)
00:00:25.9921035,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0031806,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0143565,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0254125,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0366273,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0483439,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0589470,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0701695,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0814657,Wall (1) (UnityEngine.MeshCollider)
00:00:26.0921664,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1031046,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1141584,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1252301,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1362391,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1471805,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1582889,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1694504,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1805297,Wall (1) (UnityEngine.MeshCollider)
00:00:26.1916659,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2032266,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2141460,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2252733,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2364086,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2479026,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2587441,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2698604,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2807678,Wall (1) (UnityEngine.MeshCollider)
00:00:26.2920558,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3032572,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3139748,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3250107,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3367428,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3474381,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3585081,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3698536,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3810817,Wall (1) (UnityEngine.MeshCollider)
00:00:26.3919903,Wall (1) (UnityEngine.MeshCollider)
00:00:26.4033294,Wall (UnityEngine.MeshCollider)
00:00:26.4143775,Wall (UnityEngine.MeshCollider)
00:00:26.4254461,Wall (UnityEngine.MeshCollider)
00:00:26.4366498,Wall (UnityEngine.MeshCollider)
00:00:26.4477277,Wall (UnityEngine.MeshCollider)
00:00:26.4587849,Wall (UnityEngine.MeshCollider)
00:00:26.4698125,Wall (UnityEngine.MeshCollider)
00:00:26.4812659,Wall (UnityEngine.MeshCollider)
00:00:26.4920080,Wall (UnityEngine.MeshCollider)
00:00:26.5030101,Wall (UnityEngine.MeshCollider)
00:00:26.5144309,Wall (UnityEngine.MeshCollider)
00:00:26.5251673,Wall (UnityEngine.MeshCollider)
00:00:26.5362212,Wall (UnityEngine.MeshCollider)
00:00:26.5474573,Wall (UnityEngine.MeshCollider)
00:00:26.5584973,Wall (UnityEngine.MeshCollider)
00:00:26.5696061,Wall (UnityEngine.MeshCollider)
00:00:26.5809919,Wall (UnityEngine.MeshCollider)
00:00:26.5920421,Wall (UnityEngine.MeshCollider)
00:00:26.6031519,Wall (UnityEngine.MeshCollider)
00:00:26.6145825,Wall (UnityEngine.MeshCollider)
00:00:26.6254255,Wall (UnityEngine.MeshCollider)
00:00:26.6366453,Wall (UnityEngine.MeshCollider)
00:00:26.6475717,Wall (UnityEngine.MeshCollider)
00:00:26.6589942,Wall (UnityEngine.MeshCollider)
00:00:26.6700983,Wall (UnityEngine.MeshCollider)
00:00:26.6808201,Wall (UnityEngine.MeshCollider)
00:00:26.6917948,Wall (UnityEngine.MeshCollider)
00:00:26.7029760,Wall (UnityEngine.MeshCollider)
00:00:26.7139487,Wall (UnityEngine.MeshCollider)
00:00:26.7250052,Wall (UnityEngine.MeshCollider)
00:00:26.7361665,Wall (UnityEngine.MeshCollider)
00:00:26.7474456,Wall (UnityEngine.MeshCollider)
00:00:26.7583881,Wall (UnityEngine.MeshCollider)
00:00:26.7690804,Wall (UnityEngine.MeshCollider)
00:00:26.7813365,Wall (UnityEngine.MeshCollider)
00:00:26.7915236,Wall (UnityEngine.MeshCollider)
00:00:26.8026802,Wall (UnityEngine.MeshCollider)
00:00:26.8142857,Wall (UnityEngine.MeshCollider)
00:00:26.8249195,Wall (UnityEngine.MeshCollider)
00:00:26.8361278,Wall (UnityEngine.MeshCollider)
00:00:26.8471210,Wall (UnityEngine.MeshCollider)
00:00:26.8578291,Wall (UnityEngine.MeshCollider)
00:00:26.8696969,Wall (UnityEngine.MeshCollider)
00:00:26.8802143,Wall (UnityEngine.MeshCollider)
00:00:26.8918976,Wall (UnityEngine.MeshCollider)
00:00:26.9029272,Wall (UnityEngine.MeshCollider)
00:00:26.9138609,Wall (UnityEngine.MeshCollider)
00:00:26.9251251,Wall (UnityEngine.MeshCollider)
00:00:26.9363538,Wall (UnityEngine.MeshCollider)
00:00:26.9476471,Wall (UnityEngine.MeshCollider)
00:00:26.9590923,Wall (UnityEngine.MeshCollider)
00:00:26.9699383,Wall (UnityEngine.MeshCollider)
00:00:26.9810870,Wall (UnityEngine.MeshCollider)
00:00:26.9921929,Wall (UnityEngine.MeshCollider)
00:00:27.0034133,Wall (UnityEngine.MeshCollider)
00:00:27.0143283,Wall (UnityEngine.MeshCollider)
00:00:27.0252634,Wall (UnityEngine.MeshCollider)
00:00:27.0371945,Wall (UnityEngine.MeshCollider)
00:00:27.0476403,Wall (UnityEngine.MeshCollider)
00:00:27.0584825,Wall (UnityEngine.MeshCollider)
00:00:27.0697906,Wall (UnityEngine.MeshCollider)
00:00:27.0807292,Wall (UnityEngine.MeshCollider)
00:00:27.0917224,Wall (UnityEngine.MeshCollider)
00:00:27.1033818,Wall (UnityEngine.MeshCollider)
00:00:27.1140624,Wall (UnityEngine.MeshCollider)
00:00:27.1251530,Wall (UnityEngine.MeshCollider)
00:00:27.1363706,Wall (UnityEngine.MeshCollider)
00:00:27.1476661,Wall (UnityEngine.MeshCollider)
00:00:27.1586345,Wall (UnityEngine.MeshCollider)
00:00:27.1696003,Wall (UnityEngine.MeshCollider)
00:00:27.1806113,Wall (UnityEngine.MeshCollider)
00:00:27.1918185,Wall (UnityEngine.MeshCollider)
00:00:27.2032524,Wall (UnityEngine.MeshCollider)
00:00:27.2138676,Wall (UnityEngine.MeshCollider)
00:00:27.2248703,Wall (UnityEngine.MeshCollider)
00:00:27.2357630,Wall (UnityEngine.MeshCollider)
00:00:27.2470385,Wall (UnityEngine.MeshCollider)
00:00:27.2583788,Wall (UnityEngine.MeshCollider)
00:00:27.2688247,Wall (UnityEngine.MeshCollider)
00:00:27.2801710,Wall (UnityEngine.MeshCollider)
00:00:27.2913874,Wall (UnityEngine.MeshCollider)
00:00:27.3022928,Wall (UnityEngine.MeshCollider)
00:00:27.3135892,Wall (UnityEngine.MeshCollider)
00:00:27.3245665,Wall (UnityEngine.MeshCollider)
00:00:27.3359457,Wall (UnityEngine.MeshCollider)
00:00:27.3469918,Wall (UnityEngine.MeshCollider)
00:00:27.3580371,Wall (UnityEngine.MeshCollider)
00:00:27.3690578,Wall (UnityEngine.MeshCollider)
00:00:27.3801500,Wall (UnityEngine.MeshCollider)
00:00:27.3927437,Wall (UnityEngine.MeshCollider)
00:00:27.4023624,Wall (UnityEngine.MeshCollider)
00:00:27.4135658,Wall (UnityEngine.MeshCollider)
00:00:27.4245955,Wall (UnityEngine.MeshCollider)
00:00:27.4359318,Wall (UnityEngine.MeshCollider)
00:00:27.4469868,Wall (UnityEngine.MeshCollider)
00:00:27.4590868,Wall (UnityEngine.MeshCollider)
00:00:27.4692971,Wall (UnityEngine.MeshCollider)
00:00:27.4835609,Wall (UnityEngine.MeshCollider)
00:00:27.4962734,Wall (UnityEngine.MeshCollider)
00:00:27.5029124,Wall (UnityEngine.MeshCollider)
00:00:27.5140257,Wall (UnityEngine.MeshCollider)
00:00:27.5256845,Wall (UnityEngine.MeshCollider)
00:00:27.5363936,Wall (UnityEngine.MeshCollider)
00:00:27.5478691,Wall (UnityEngine.MeshCollider)
00:00:27.5579735,Wall (UnityEngine.MeshCollider)
00:00:27.5695942,Wall (UnityEngine.MeshCollider)
00:00:27.5802215,Wall (UnityEngine.MeshCollider)
00:00:27.5919521,Wall (UnityEngine.MeshCollider)
00:00:27.6028430,Wall (UnityEngine.MeshCollider)
00:00:27.6135284,Wall (UnityEngine.MeshCollider)
00:00:27.6250102,Wall (UnityEngine.MeshCollider)
00:00:27.6361836,Wall (UnityEngine.MeshCollider)
00:00:27.6473354,Wall (UnityEngine.MeshCollider)
00:00:27.6582888,Wall (UnityEngine.MeshCollider)
00:00:27.6696620,Wall (UnityEngine.MeshCollider)
00:00:27.6806903,Wall (UnityEngine.MeshCollider)
00:00:27.6920638,Wall (UnityEngine.MeshCollider)
00:00:27.7032467,Wall (UnityEngine.MeshCollider)
00:00:27.7139932,Wall (UnityEngine.MeshCollider)
00:00:27.7250168,Wall (UnityEngine.MeshCollider)
00:00:27.7365057,Wall (UnityEngine.MeshCollider)
00:00:27.7473579,Wall (UnityEngine.MeshCollider)
00:00:27.7583942,Wall (UnityEngine.MeshCollider)
00:00:27.7694655,Wall (UnityEngine.MeshCollider)
00:00:27.7807143,Wall (UnityEngine.MeshCollider)
00:00:27.7917516,Wall (UnityEngine.MeshCollider)
00:00:27.8028948,Wall (UnityEngine.MeshCollider)
00:00:27.8141283,Wall (UnityEngine.MeshCollider)
00:00:27.8251179,Wall (UnityEngine.MeshCollider)
00:00:27.8362832,Wall (UnityEngine.MeshCollider)
00:00:27.8473083,Wall (UnityEngine.MeshCollider)
00:00:27.8583245,Wall (UnityEngine.MeshCollider)
00:00:27.8694894,Wall (UnityEngine.MeshCollider)
00:00:27.8808148,Wall (UnityEngine.MeshCollider)
00:00:27.8919188,Wall (UnityEngine.MeshCollider)
00:00:27.9026582,Wall (UnityEngine.MeshCollider)
00:00:27.9140746,Wall (UnityEngine.MeshCollider)
00:00:27.9250058,Wall (UnityEngine.MeshCollider)
00:00:27.9362354,Wall (UnityEngine.MeshCollider)
00:00:27.9474853,Wall (UnityEngine.MeshCollider)
00:00:27.9585066,Wall (UnityEngine.MeshCollider)
00:00:27.9694589,Wall (UnityEngine.MeshCollider)
00:00:27.9804702,Wall (UnityEngine.MeshCollider)
00:00:27.9920364,Wall (UnityEngine.MeshCollider)
00:00:28.0031018,Wall (UnityEngine.MeshCollider)
00:00:28.0139768,Wall (UnityEngine.MeshCollider)
00:00:28.0252405,Wall (UnityEngine.MeshCollider)
00:00:28.0360276,Wall (2) (UnityEngine.MeshCollider)
00:00:28.0472642,Wall (2) (UnityEngine.MeshCollider)
00:00:28.0583727,Wall (2) (UnityEngine.MeshCollider)
00:00:28.0696555,Wall (2) (UnityEngine.MeshCollider)
00:00:28.0810253,Wall (2) (UnityEngine.MeshCollider)
00:00:28.0918622,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1032985,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1141875,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1251015,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1368299,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1476031,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1586815,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1701021,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1811206,Wall (2) (UnityEngine.MeshCollider)
00:00:28.1920924,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2037545,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2146442,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2256746,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2371685,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2481152,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2594428,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2710477,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2821225,Wall (2) (UnityEngine.MeshCollider)
00:00:28.2933123,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3045159,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3159964,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3260288,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3372542,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3482673,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3592255,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3705153,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3815704,Wall (2) (UnityEngine.MeshCollider)
00:00:28.3926404,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4038541,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4148733,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4259685,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4368277,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4485516,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4592411,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4702727,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4815101,Wall (2) (UnityEngine.MeshCollider)
00:00:28.4922878,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5032563,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5145981,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5257851,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5367329,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5481308,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5593167,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5701342,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5817888,Wall (2) (UnityEngine.MeshCollider)
00:00:28.5930041,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6039675,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6149384,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6261036,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6370874,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6484192,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6591972,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6700113,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6813247,Wall (2) (UnityEngine.MeshCollider)
00:00:28.6930157,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7034993,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7147415,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7256746,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7367825,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7479225,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7590056,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7703399,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7815524,Wall (2) (UnityEngine.MeshCollider)
00:00:28.7928816,Wall (2) (UnityEngine.MeshCollider)
00:00:28.8041609,Wall (2) (UnityEngine.MeshCollider)
00:00:28.8151518,Wall (2) (UnityEngine.MeshCollider)
